,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Time,Year,Month,Day
59233,1,0,1.53,0.96,6.44,290.0,0.63,1,2012,11,10
59234,1,0,3.14,1.0,6.44,30.0,0.16,2,2012,11,10
59235,1,0,2.24,0.99,5.91,49.0,0.27,3,2012,11,10
59236,1,0,2.02,1.0,4.83,260.0,0.16,4,2012,11,10
59237,1,0,2.57,1.0,9.34,71.0,0.16,5,2012,11,10
59238,1,0,2.68,1.0,7.92,99.0,0.16,6,2012,11,10
59239,1,0,2.22,1.0,7.95,129.0,0.16,7,2012,11,10
59240,1,0,2.8,1.0,10.87,140.0,0.16,8,2012,11,10
59241,1,0,4.05,0.99,9.93,151.0,0.42,9,2012,11,10
59242,1,0,6.02,1.0,12.78,121.0,0.64,10,2012,11,10
59243,1,0,6.04,1.0,20.06,131.0,0.97,11,2012,11,10
59244,1,0,6.12,1.0,13.59,150.0,2.74,12,2012,11,10
59247,1,0,6.45,0.98,9.24,117.0,2.88,15,2012,11,10
59248,2,0,7.17,1.0,11.06,101.0,3.93,16,2012,11,10
59294,2,0,13.93,0.76,1.22,213.0,9.98,14,2012,11,12
59297,2,0,12.11,0.8,4.83,20.0,9.9,17,2012,11,12
59298,2,0,10.12,0.87,3.27,11.0,9.34,18,2012,11,12
59302,2,0,10.46,0.87,10.59,8.0,11.7,22,2012,11,12
59303,2,0,9.44,0.93,6.23,18.0,9.71,23,2012,11,12
59305,2,0,9.42,0.96,10.88,321.0,9.68,1,2012,11,13
59306,2,0,9.93,0.94,10.85,330.0,11.67,2,2012,11,13
59307,2,0,9.97,0.9,10.19,340.0,11.08,3,2012,11,13
59308,2,0,9.91,0.94,12.32,330.0,9.68,4,2012,11,13
59309,2,0,9.91,0.94,13.68,330.0,4.43,5,2012,11,13
59310,2,0,8.97,1.0,13.25,340.0,4.31,6,2012,11,13
59311,2,0,8.89,1.0,13.91,341.0,3.46,7,2012,11,13
59312,1,0,8.94,1.0,12.48,342.0,2.42,8,2012,11,13
59313,1,0,9.88,1.0,12.48,353.0,3.17,9,2012,11,13
59317,2,0,11.07,0.86,15.71,10.0,11.27,13,2012,11,13
59330,0,0,3.91,0.79,11.0,352.0,15.83,2,2012,11,14
59331,0,0,2.77,0.84,10.34,350.0,14.96,3,2012,11,14
59332,0,0,1.71,0.88,10.71,321.0,15.83,4,2012,11,14
59333,0,0,1.13,0.85,9.23,321.0,9.98,5,2012,11,14
59337,2,0,5.14,0.74,12.88,343.0,11.14,9,2012,11,14
59338,2,0,6.21,0.78,12.96,353.0,11.27,10,2012,11,14
59339,2,0,7.22,0.73,12.78,19.0,11.27,11,2012,11,14
59340,2,0,7.18,0.77,10.53,7.0,11.45,12,2012,11,14
59341,2,0,7.24,0.78,5.31,10.0,11.27,13,2012,11,14
59342,2,0,7.29,0.84,5.14,29.0,11.27,14,2012,11,14
59343,2,0,6.23,0.89,7.66,106.0,4.78,15,2012,11,14
59344,2,0,6.21,0.92,8.19,110.0,6.34,16,2012,11,14
59345,2,0,6.18,0.92,9.1,118.0,11.27,17,2012,11,14
59359,2,0,5.81,1.0,4.64,21.0,4.36,7,2012,11,15
59360,2,0,6.94,0.94,7.81,31.0,3.98,8,2012,11,15
59361,2,0,7.51,0.89,4.46,93.0,4.78,9,2012,11,15
59373,1,0,3.21,1.0,3.19,57.0,0.98,21,2012,11,15
59374,1,0,2.39,1.0,3.36,351.0,0.39,22,2012,11,15
59375,1,0,3.37,1.0,3.22,10.0,0.34,23,2012,11,15
59376,1,0,3.11,0.99,3.08,1.0,0.4,0,2012,11,16
59377,1,0,2.99,1.0,6.15,20.0,0.52,1,2012,11,16
59378,1,0,3.03,0.96,6.44,30.0,0.52,2,2012,11,16
59379,1,0,2.71,1.0,10.77,41.0,1.0,3,2012,11,16
59382,1,0,2.91,1.0,3.45,101.0,2.7,6,2012,11,16
59393,1,0,4.99,1.0,9.45,21.0,3.06,17,2012,11,16
59394,1,0,4.09,0.99,7.34,22.0,2.99,18,2012,11,16
59395,1,0,2.78,1.0,9.66,10.0,0.32,19,2012,11,16
59396,1,0,3.14,1.0,10.9,20.0,0.16,20,2012,11,16
59397,1,0,2.72,1.0,5.88,12.0,0.18,21,2012,11,16
59398,1,0,2.61,1.0,6.44,10.0,0.16,22,2012,11,16
59399,1,0,2.17,1.0,3.19,38.0,0.16,23,2012,11,16
59400,1,0,2.11,1.0,3.28,352.0,0.19,0,2012,11,17
59401,1,0,1.71,1.0,6.44,30.0,0.16,1,2012,11,17
59402,1,0,2.19,1.0,6.18,139.0,0.19,2,2012,11,17
59403,1,0,2.25,1.0,5.06,100.0,0.24,3,2012,11,17
59404,1,0,2.13,1.0,3.08,160.0,0.19,4,2012,11,17
59405,1,0,2.17,1.0,9.1,119.0,2.5,5,2012,11,17
59417,0,0,7.64,0.89,9.5,109.0,7.97,17,2012,11,17
59418,0,0,7.02,0.88,10.43,146.0,8.26,18,2012,11,17
59419,0,0,6.02,0.94,9.1,139.0,9.71,19,2012,11,17
59420,0,0,5.53,0.93,10.95,120.0,9.71,20,2012,11,17
59421,0,0,5.2,0.92,6.75,135.0,9.71,21,2012,11,17
59422,0,0,4.38,0.93,13.54,120.0,9.61,22,2012,11,17
59423,0,0,4.36,0.93,13.65,129.0,9.6,23,2012,11,17
59424,0,0,4.31,0.93,13.51,118.0,8.08,0,2012,11,18
59425,0,0,3.92,0.96,14.01,111.0,7.82,1,2012,11,18
59426,0,0,3.92,0.92,13.85,111.0,7.82,2,2012,11,18
59458,0,0,9.97,0.77,7.87,99.0,9.85,10,2012,11,19
59466,1,0,5.09,0.99,0.29,330.0,1.8,18,2012,11,19
59467,1,0,3.96,1.0,9.03,0.0,0.9,19,2012,11,19
59468,1,0,4.33,1.0,6.46,28.0,0.72,20,2012,11,19
59469,1,0,3.91,0.99,2.62,39.0,0.52,21,2012,11,19
59470,1,0,2.69,1.0,2.85,176.0,0.66,22,2012,11,19
59476,1,0,7.24,0.93,12.32,171.0,2.91,4,2012,11,2
59477,1,0,6.18,1.0,7.63,160.0,2.35,5,2012,11,2
59493,0,0,6.68,1.0,6.79,274.0,4.91,21,2012,11,2
59494,1,0,5.38,1.0,11.04,270.0,3.06,22,2012,11,2
59495,1,0,2.62,1.0,2.96,148.0,0.16,23,2012,11,19
59496,1,0,1.83,0.96,3.11,252.0,0.82,0,2012,11,20
59497,1,0,1.04,0.96,3.22,0.0,0.16,1,2012,11,20
59498,1,0,0.48,1.0,3.22,350.0,0.16,2,2012,11,20
59499,1,0,0.02,0.99,3.3,6.0,1.03,3,2012,11,20
59500,1,1,-0.03,1.0,6.44,50.0,0.93,4,2012,11,20
59501,1,0,0.86,1.0,9.27,59.0,1.24,5,2012,11,20
59502,1,0,0.73,0.99,8.36,49.0,0.98,6,2012,11,20
59503,1,0,1.97,1.0,7.82,40.0,1.85,7,2012,11,20
59517,1,0,4.68,0.99,10.24,22.0,2.06,21,2012,11,20
59518,1,0,4.53,0.96,11.16,12.0,0.16,22,2012,11,20
59519,1,0,4.02,1.0,11.21,21.0,1.85,23,2012,11,20
59520,1,0,3.71,1.0,10.34,21.0,3.08,0,2012,11,21
59521,1,0,3.49,1.0,6.31,30.0,2.48,1,2012,11,21
59522,1,0,3.49,1.0,11.04,20.0,2.93,2,2012,11,21
59523,2,0,3.58,0.96,10.32,31.0,4.31,3,2012,11,21
59524,2,0,2.98,1.0,9.71,31.0,3.88,4,2012,11,21
59525,2,0,2.93,1.0,4.65,24.0,3.85,5,2012,11,21
59529,2,0,4.22,0.92,4.72,35.0,4.72,9,2012,11,21
59530,2,0,5.18,0.93,4.65,32.0,4.91,10,2012,11,21
59531,2,0,6.27,0.92,4.62,12.0,6.01,11,2012,11,21
59556,2,0,8.83,0.77,11.77,150.0,10.4,12,2012,11,22
59560,2,0,7.76,0.89,4.91,110.0,11.04,16,2012,11,22
59562,2,0,7.64,0.89,2.79,265.0,10.48,18,2012,11,22
59563,2,0,7.73,0.89,7.82,110.0,10.98,19,2012,11,22
59564,2,0,8.22,0.87,6.3,110.0,9.74,20,2012,11,22
59565,2,0,8.06,0.88,6.23,108.0,9.39,21,2012,11,22
59566,2,0,7.73,0.93,11.04,130.0,7.84,22,2012,11,22
59567,2,0,7.71,0.94,6.28,119.0,7.82,23,2012,11,22
59568,2,0,7.16,0.96,10.38,120.0,7.34,0,2012,11,23
59569,2,0,7.22,0.93,11.04,120.0,6.87,1,2012,11,23
59570,2,0,6.71,0.93,3.36,149.0,7.81,2,2012,11,23
59571,2,0,6.67,0.94,3.36,128.0,8.13,3,2012,11,23
59572,2,0,7.15,0.87,9.24,120.0,10.8,4,2012,11,23
59573,2,0,6.13,0.94,7.81,129.0,10.82,5,2012,11,23
59574,2,0,6.22,0.94,4.67,126.0,7.57,6,2012,11,23
59575,2,0,7.2,0.87,7.82,130.0,7.78,7,2012,11,23
59576,2,0,7.2,0.87,9.5,149.0,9.61,8,2012,11,23
59577,2,0,7.76,0.85,10.35,167.0,10.18,9,2012,11,23
59578,2,0,7.76,0.9,10.75,170.0,10.85,10,2012,11,23
59579,2,0,8.82,0.84,7.68,158.0,10.85,11,2012,11,23
59582,2,0,8.84,0.84,1.8,115.0,9.68,14,2012,11,23
59583,2,0,8.86,0.84,7.15,109.0,9.71,15,2012,11,23
59584,2,0,8.82,0.84,3.22,90.0,9.68,16,2012,11,23
59585,2,0,8.79,0.84,3.22,90.0,9.68,17,2012,11,23
59586,2,0,7.86,0.95,1.71,13.0,10.75,18,2012,11,23
59588,2,0,8.27,0.87,3.22,120.0,9.68,20,2012,11,23
59589,2,0,7.77,0.93,3.22,110.0,8.15,21,2012,11,23
59590,2,0,7.71,0.94,3.22,130.0,6.87,22,2012,11,23
59591,2,0,7.71,0.93,3.22,140.0,5.92,23,2012,11,23
59592,2,0,7.72,0.93,3.22,180.0,5.62,0,2012,11,24
59593,2,0,7.22,0.96,2.95,280.0,4.4,1,2012,11,24
59594,2,0,7.22,0.96,0.0,0.0,3.93,2,2012,11,24
59595,2,0,7.22,0.97,3.22,290.0,4.51,3,2012,11,24
59596,1,0,7.17,1.0,1.53,20.0,2.96,4,2012,11,24
59597,1,0,7.17,1.0,1.53,60.0,2.95,5,2012,11,24
59599,1,0,7.73,0.96,1.61,140.0,2.96,7,2012,11,24
59612,1,0,5.53,1.0,6.3,131.0,2.54,20,2012,11,24
59613,1,0,3.56,1.0,3.28,144.0,0.9,21,2012,11,24
59614,1,0,3.24,1.0,3.04,148.0,0.32,22,2012,11,24
59615,1,0,1.18,1.0,3.19,138.0,0.32,23,2012,11,24
59616,1,0,3.14,0.97,3.06,176.0,0.14,0,2012,11,25
59617,1,0,2.2,0.96,3.08,100.0,0.16,1,2012,11,25
59618,1,0,2.24,1.0,3.17,157.0,0.16,2,2012,11,25
59619,1,0,2.68,1.0,3.51,94.0,0.14,3,2012,11,25
59620,1,0,2.76,1.0,5.12,139.0,0.0,4,2012,11,25
59621,1,0,2.76,1.0,5.02,129.0,0.0,5,2012,11,25
59622,1,0,2.81,1.0,4.62,109.0,0.02,6,2012,11,25
59623,1,0,3.87,1.0,4.75,159.0,0.16,7,2012,11,25
59624,1,0,3.94,1.0,4.78,122.0,0.32,8,2012,11,25
59625,1,0,5.12,1.0,7.42,127.0,1.96,9,2012,11,25
59626,1,0,6.11,1.0,9.6,140.0,2.79,10,2012,11,25
59627,1,0,7.15,1.0,3.48,174.0,2.98,11,2012,11,25
59632,1,0,6.03,1.0,1.53,90.0,1.69,16,2012,11,25
59633,1,0,4.92,0.93,4.8,92.0,2.93,17,2012,11,25
59636,1,0,4.53,1.0,6.15,189.0,1.85,20,2012,11,25
59637,1,0,5.21,0.99,5.94,128.0,2.01,21,2012,11,25
59638,1,0,5.07,1.0,6.12,129.0,2.98,22,2012,11,25
59639,1,0,5.58,1.0,11.04,110.0,2.98,23,2012,11,25
59692,2,0,7.17,0.87,15.5,130.0,9.76,4,2012,11,28
59735,0,0,5.33,1.0,3.03,239.0,3.88,23,2012,11,2
59736,0,0,4.96,1.0,6.12,232.0,3.38,0,2012,11,3
59737,1,0,3.27,1.0,6.09,209.0,0.19,1,2012,11,3
59738,1,0,2.73,1.0,3.3,151.0,0.4,2,2012,11,3
59739,1,0,2.53,1.0,5.73,144.0,0.35,3,2012,11,3
59740,1,0,2.8,1.0,9.58,150.0,0.35,4,2012,11,3
59741,1,0,2.84,1.0,9.24,140.0,0.32,5,2012,11,3
59742,1,0,5.0,1.0,14.31,150.0,0.16,6,2012,11,3
59743,1,0,5.04,1.0,14.14,151.0,0.16,7,2012,11,3
59744,1,0,6.18,1.0,12.61,142.0,0.16,8,2012,11,3
59745,1,0,8.83,1.0,11.01,152.0,0.24,9,2012,11,3
59746,1,0,9.93,1.0,20.17,151.0,2.59,10,2012,11,3
59750,2,0,14.99,0.92,9.93,160.0,8.13,14,2012,11,3
59752,2,0,12.15,1.0,12.4,141.0,4.49,16,2012,11,3
59768,2,0,4.96,0.86,17.26,320.0,11.27,8,2012,11,30
59773,2,0,5.12,0.91,12.54,310.0,11.27,13,2012,11,30
59774,2,0,5.07,0.92,9.24,291.0,11.27,14,2012,11,30
59775,2,0,5.12,0.91,7.36,303.0,10.5,15,2012,11,30
59776,2,0,5.03,0.92,8.0,280.0,11.21,16,2012,11,30
59777,2,0,4.96,0.99,9.53,271.0,11.27,17,2012,11,30
59778,2,0,4.82,0.93,8.63,300.0,11.08,18,2012,11,30
59779,2,0,4.88,0.93,9.29,309.0,11.27,19,2012,11,30
59780,2,0,4.38,0.92,10.64,319.0,14.96,20,2012,11,30
59781,2,0,4.32,0.93,6.18,272.0,13.81,21,2012,11,30
59782,2,0,4.33,0.89,10.84,309.0,14.91,22,2012,11,30
59823,2,0,9.04,0.99,15.94,330.0,5.81,15,2012,11,5
59824,2,0,8.84,1.0,23.25,309.0,6.17,16,2012,11,5
59825,2,0,8.79,0.93,23.02,310.0,8.13,17,2012,11,5
59826,2,0,8.81,0.93,20.62,284.0,6.84,18,2012,11,5
59827,2,0,8.84,0.89,20.09,290.0,11.21,19,2012,11,5
59849,2,0,9.93,0.83,5.25,324.0,11.21,17,2012,11,6
59850,2,0,9.45,0.85,6.12,283.0,14.96,18,2012,11,6
59851,2,0,9.88,0.71,11.24,319.0,11.21,19,2012,11,6
59852,2,0,9.28,0.74,17.03,319.0,15.83,20,2012,11,6
59853,2,0,8.19,0.82,10.27,309.0,14.96,21,2012,11,6
59854,2,0,7.64,0.86,11.38,261.0,15.83,22,2012,11,6
59860,0,0,2.69,0.89,9.66,288.0,9.98,4,2012,11,7
59861,0,0,2.12,0.85,9.5,279.0,9.98,5,2012,11,7
59873,2,0,8.89,0.71,12.53,242.0,11.27,17,2012,11,7
59874,2,0,8.9,0.71,10.9,244.0,10.03,18,2012,11,7
59875,2,0,8.87,0.71,14.39,252.0,11.27,19,2012,11,7
59876,2,0,8.79,0.74,14.31,251.0,15.83,20,2012,11,7
59902,0,0,6.5,0.83,13.81,150.0,8.05,22,2012,11,8
59905,2,0,6.02,0.86,13.77,141.0,15.73,1,2012,11,9
59906,2,0,4.91,0.9,6.13,179.0,15.73,2,2012,11,9
59908,2,0,3.84,0.93,4.75,191.0,9.9,4,2012,11,9
59909,2,0,4.86,0.94,4.56,162.0,9.9,5,2012,11,9
59910,2,0,5.07,0.93,6.97,166.0,8.34,6,2012,11,9
59911,2,0,6.02,0.93,4.65,208.0,8.13,7,2012,11,9
59912,2,0,7.76,0.83,9.87,281.0,9.98,8,2012,11,9
59925,0,0,5.2,0.93,10.32,7.0,14.76,21,2012,11,9
59926,0,0,4.1,0.93,6.44,10.0,14.59,22,2012,11,9
59973,2,0,9.93,0.93,10.92,290.0,8.19,20,2012,10,10
59974,2,0,9.34,0.93,13.43,314.0,7.87,21,2012,10,10
59975,2,0,8.87,0.96,10.56,329.0,5.14,22,2012,10,10
59976,2,0,8.87,0.96,6.21,326.0,5.14,23,2012,10,10
59977,2,0,8.83,0.96,6.54,332.0,6.78,0,2012,10,11
59978,2,0,8.82,0.96,3.59,280.0,6.17,1,2012,10,11
59979,2,0,8.74,0.96,3.57,271.0,6.07,2,2012,10,11
59980,2,0,8.71,0.97,6.21,287.0,5.78,3,2012,10,11
59986,0,0,12.76,0.63,13.38,320.0,10.35,9,2012,10,11
60018,2,0,13.79,0.6,9.66,22.0,11.21,17,2012,10,12
60019,2,0,12.94,0.67,10.4,24.0,9.98,18,2012,10,12
60020,2,0,12.73,0.64,10.69,29.0,11.21,19,2012,10,12
60021,2,0,12.69,0.67,11.04,20.0,15.83,20,2012,10,12
60022,2,0,11.66,0.75,9.79,21.0,14.59,21,2012,10,12
60023,2,0,11.09,0.83,11.04,20.0,15.83,22,2012,10,12
60024,2,0,10.56,0.86,6.25,18.0,14.91,23,2012,10,12
60025,2,0,10.12,0.93,3.2,7.0,7.94,0,2012,10,13
60026,2,0,9.98,0.95,6.44,350.0,7.21,1,2012,10,13
60027,2,0,9.47,0.95,3.22,0.0,7.21,2,2012,10,13
60028,2,0,9.57,0.96,3.16,339.0,7.15,3,2012,10,13
60029,2,0,9.88,0.93,3.3,333.0,11.21,4,2012,10,13
60049,2,0,11.64,0.96,5.81,111.0,4.57,0,2012,10,14
60050,2,0,11.58,0.96,6.44,120.0,4.52,1,2012,10,14
60051,2,0,12.13,0.96,3.33,123.0,4.49,2,2012,10,14
60052,2,0,12.08,0.96,5.8,78.0,4.25,3,2012,10,14
60053,2,0,12.15,1.0,9.14,99.0,4.44,4,2012,10,14
60054,2,0,12.15,1.0,3.2,71.0,3.96,5,2012,10,14
60055,2,0,12.11,1.0,3.14,30.0,3.57,6,2012,10,14
60056,2,0,12.73,0.96,7.63,80.0,4.4,7,2012,10,14
60057,2,0,13.77,0.91,9.35,110.0,4.85,8,2012,10,14
60058,2,0,13.69,0.91,7.33,61.0,5.43,9,2012,10,14
60059,2,0,14.33,0.88,5.92,91.0,7.73,10,2012,10,14
60060,2,0,13.84,0.9,3.16,152.0,7.78,11,2012,10,14
60061,2,0,13.96,0.93,3.12,108.0,7.7,12,2012,10,14
60062,2,0,13.91,0.93,7.97,140.0,7.87,13,2012,10,14
60063,2,0,13.96,0.92,3.33,131.0,7.91,14,2012,10,14
60064,2,0,13.99,0.93,4.78,131.0,7.68,15,2012,10,14
60066,2,0,13.89,0.93,4.75,149.0,7.91,17,2012,10,14
60067,2,0,13.89,0.93,7.18,148.0,7.73,18,2012,10,14
60068,2,0,13.87,0.93,7.74,121.0,7.04,19,2012,10,14
60069,2,0,13.87,0.93,6.47,134.0,6.99,20,2012,10,14
60070,2,0,13.82,0.94,3.88,155.0,6.87,21,2012,10,14
60071,2,0,13.87,0.96,3.43,133.0,6.99,22,2012,10,14
60072,2,0,13.87,0.96,6.28,123.0,6.07,23,2012,10,14
60073,2,0,13.74,0.96,6.15,131.0,4.62,0,2012,10,15
60074,2,0,13.84,0.96,6.28,131.0,4.94,1,2012,10,15
60075,2,0,13.84,0.96,10.96,122.0,4.94,2,2012,10,15
60076,1,0,13.11,1.0,10.5,123.0,0.77,3,2012,10,15
60077,1,0,12.83,0.96,11.04,131.0,0.48,4,2012,10,15
60078,1,0,12.34,1.0,10.92,131.0,1.13,5,2012,10,15
60079,2,0,12.16,1.0,5.3,102.0,3.98,6,2012,10,15
60080,2,0,12.83,0.96,9.58,139.0,10.9,7,2012,10,15
60099,2,0,14.33,0.91,20.48,130.0,14.73,2,2012,10,16
60101,2,0,14.82,0.88,21.96,129.0,9.76,4,2012,10,16
60103,2,0,14.86,0.89,24.78,127.0,11.03,6,2012,10,16
60105,2,0,17.51,0.85,23.84,139.0,10.98,8,2012,10,16
60106,2,0,17.49,0.86,21.67,139.0,10.3,9,2012,10,16
60108,2,0,18.77,0.79,25.76,141.0,11.13,11,2012,10,16
60163,0,0,12.98,0.7,8.6,110.0,9.98,18,2012,10,18
60164,0,0,12.61,0.72,11.06,120.0,9.98,19,2012,10,18
60165,0,0,12.61,0.72,10.56,139.0,15.83,20,2012,10,18
60166,0,0,10.99,0.78,9.74,130.0,14.96,21,2012,10,18
60167,0,0,10.34,0.8,10.45,140.0,15.83,22,2012,10,18
60168,0,0,9.84,0.83,10.66,139.0,15.83,23,2012,10,18
60171,0,0,8.17,0.93,10.87,140.0,15.83,2,2012,10,19
60185,1,0,17.7,0.7,4.6,130.0,2.3,16,2012,10,19
60187,0,0,13.86,0.84,3.22,96.0,9.98,18,2012,10,19
60188,0,0,11.13,0.87,7.82,120.0,9.8,19,2012,10,19
60189,0,0,10.97,0.96,6.12,119.0,14.68,20,2012,10,19
60190,0,0,11.81,0.91,5.47,135.0,14.76,21,2012,10,19
60215,0,0,12.34,0.87,5.97,128.0,15.39,22,2012,10,19
60216,0,0,10.28,0.9,6.05,149.0,15.39,23,2012,10,19
60217,0,0,10.21,0.9,5.65,133.0,13.8,0,2012,10,20
60218,0,0,9.7,0.9,6.15,140.0,15.39,1,2012,10,20
60219,0,0,8.7,0.96,2.9,146.0,15.39,2,2012,10,20
60220,0,0,7.7,0.96,3.51,136.0,7.52,3,2012,10,20
60221,0,0,7.76,1.0,9.27,129.0,10.79,4,2012,10,20
60235,0,0,12.97,0.89,7.41,102.0,9.9,18,2012,10,20
60237,0,0,14.52,0.72,6.44,120.0,15.41,20,2012,10,20
60238,0,0,13.39,0.75,12.99,142.0,14.59,21,2012,10,20
60239,0,0,11.94,0.76,10.42,159.0,15.39,22,2012,10,20
60240,0,0,13.44,0.74,17.07,160.0,15.39,23,2012,10,20
60241,0,0,12.46,0.76,13.28,161.0,14.57,0,2012,10,21
60242,0,0,12.38,0.79,17.08,160.0,14.46,1,2012,10,21
60243,0,0,11.46,0.81,13.81,160.0,14.49,2,2012,10,21
60244,0,0,11.57,0.81,12.9,159.0,14.62,3,2012,10,21
60245,0,0,10.86,0.81,13.97,160.0,9.61,4,2012,10,21
60246,0,0,10.86,0.78,13.68,150.0,9.71,5,2012,10,21
60247,0,0,10.82,0.82,12.61,140.0,9.84,6,2012,10,21
60248,0,0,12.71,0.78,16.86,150.0,9.9,7,2012,10,21
60249,0,0,16.04,0.67,17.08,141.0,9.98,8,2012,10,21
60250,0,0,17.74,0.6,16.08,141.0,10.35,9,2012,10,21
60251,0,0,18.93,0.56,15.39,131.0,9.98,10,2012,10,21
60252,0,0,20.04,0.52,14.04,140.0,9.98,11,2012,10,21
60253,0,0,22.04,0.45,11.77,122.0,10.35,12,2012,10,21
60254,0,0,22.19,0.43,12.61,92.0,9.98,13,2012,10,21
60255,0,0,21.16,0.46,11.04,91.0,9.98,14,2012,10,21
60256,0,0,19.93,0.48,8.28,91.0,10.35,15,2012,10,21
60257,0,0,15.02,0.72,7.79,69.0,9.98,16,2012,10,21
60258,0,0,12.73,0.83,3.08,70.0,9.98,17,2012,10,21
60259,0,0,12.09,0.87,1.79,63.0,9.98,18,2012,10,21
60260,0,0,10.0,0.87,3.08,350.0,9.76,19,2012,10,21
60261,0,0,9.37,0.93,3.2,39.0,14.68,20,2012,10,21
60262,0,0,9.39,0.93,3.06,219.0,9.71,21,2012,10,21
60263,1,0,7.8,0.96,0.13,140.0,1.24,22,2012,10,21
60264,1,0,7.75,1.0,3.08,10.0,0.63,23,2012,10,21
60265,1,0,7.13,0.96,3.04,352.0,2.29,0,2012,10,22
60266,1,0,6.09,0.96,0.0,0.0,0.47,1,2012,10,22
60267,1,0,4.93,1.0,3.22,0.0,0.77,2,2012,10,22
60268,1,0,5.06,0.96,2.87,11.0,1.93,3,2012,10,22
60269,1,0,4.93,1.0,4.73,19.0,0.0,4,2012,10,22
60270,1,0,3.87,1.0,4.73,29.0,0.16,5,2012,10,22
60271,1,0,7.02,0.99,4.52,11.0,1.61,6,2012,10,22
60272,1,0,10.89,0.94,4.83,20.0,2.98,7,2012,10,22
60273,0,0,14.93,0.78,7.7,11.0,6.12,8,2012,10,22
60274,0,0,17.48,0.6,2.85,20.0,9.98,9,2012,10,22
60275,0,0,19.82,0.53,3.08,176.0,9.98,10,2012,10,22
60276,0,0,19.93,0.53,2.72,342.0,9.98,11,2012,10,22
60277,0,0,19.97,0.52,7.26,11.0,10.35,12,2012,10,22
60278,0,0,21.06,0.46,10.26,331.0,9.98,13,2012,10,22
60279,0,0,20.04,0.49,8.81,342.0,9.98,14,2012,10,22
60280,0,0,18.93,0.54,7.37,344.0,10.35,15,2012,10,22
60281,0,0,14.97,0.68,4.83,330.0,9.06,16,2012,10,22
60282,0,0,12.66,0.84,1.64,336.0,9.9,17,2012,10,22
60283,0,0,11.12,0.86,3.62,351.0,8.18,18,2012,10,22
60284,0,0,8.87,0.93,4.7,329.0,6.02,19,2012,10,22
60285,0,0,8.82,0.93,3.17,318.0,4.88,20,2012,10,22
60286,0,0,9.46,0.96,10.14,331.0,5.62,21,2012,10,22
60287,0,0,8.18,0.96,3.19,320.0,3.46,22,2012,10,22
60288,1,0,7.07,1.0,4.77,337.0,0.85,23,2012,10,22
60289,1,0,6.91,0.99,3.12,321.0,2.0,0,2012,10,23
60290,1,0,5.97,1.0,3.22,330.0,0.64,1,2012,10,23
60291,1,0,3.87,1.0,3.22,330.0,0.18,2,2012,10,23
60292,1,0,4.77,1.0,3.19,292.0,0.82,3,2012,10,23
60293,1,0,3.87,1.0,3.22,310.0,0.32,4,2012,10,23
60294,1,0,4.96,1.0,8.05,330.0,0.32,5,2012,10,23
60295,1,0,6.13,1.0,3.49,339.0,1.24,6,2012,10,23
60297,1,0,11.08,0.94,4.49,9.0,1.85,8,2012,10,23
60298,0,0,13.67,0.84,4.27,349.0,4.33,9,2012,10,23
60299,0,0,15.09,0.78,7.53,0.0,6.12,10,2012,10,23
60300,0,0,17.27,0.67,4.43,8.0,8.97,11,2012,10,23
60301,0,0,17.94,0.63,6.78,356.0,9.45,12,2012,10,23
60302,0,0,18.89,0.61,7.95,339.0,9.98,13,2012,10,23
60308,1,0,7.78,1.0,3.08,320.0,1.88,19,2012,10,23
60309,1,0,8.24,0.96,3.08,310.0,1.92,20,2012,10,23
60310,1,0,7.46,0.99,3.09,346.0,1.69,21,2012,10,23
60311,1,0,7.13,1.0,6.15,20.0,0.84,22,2012,10,23
60312,1,0,7.62,1.0,3.22,10.0,0.89,23,2012,10,23
60317,1,0,4.04,1.0,3.14,347.0,1.92,4,2012,10,24
60318,1,0,4.04,1.0,7.71,319.0,2.96,5,2012,10,24
60319,0,0,5.08,0.99,4.38,297.0,4.01,6,2012,10,24
60320,0,0,7.83,0.96,4.65,339.0,9.76,7,2012,10,24
60321,0,0,9.98,0.84,4.6,20.0,9.9,8,2012,10,24
60323,0,0,13.76,0.68,1.61,290.0,9.98,10,2012,10,24
60324,0,0,14.89,0.63,3.11,261.0,9.98,11,2012,10,24
60325,0,0,15.88,0.59,6.31,315.0,10.35,12,2012,10,24
60335,1,0,8.93,0.96,3.27,254.0,2.53,22,2012,10,24
60336,1,0,9.44,0.96,2.77,197.0,2.51,23,2012,10,24
60337,1,0,9.58,0.96,2.62,189.0,3.08,0,2012,10,25
60338,1,0,9.93,0.96,0.0,0.0,2.51,1,2012,10,25
60339,1,0,9.93,0.96,3.08,280.0,2.98,2,2012,10,25
60340,1,0,10.42,0.94,2.85,319.0,2.9,3,2012,10,25
60341,2,0,9.93,1.0,0.14,300.0,3.9,4,2012,10,25
60342,1,0,9.93,1.0,1.66,249.0,2.98,5,2012,10,25
60343,1,0,9.94,1.0,2.83,277.0,1.67,6,2012,10,25
60344,1,0,10.97,0.93,0.0,0.0,1.93,7,2012,10,25
60345,1,0,11.02,0.93,0.0,0.0,2.54,8,2012,10,25
60346,1,0,11.0,0.93,2.43,216.0,2.01,9,2012,10,25
60347,1,0,11.06,0.93,3.17,230.0,2.59,10,2012,10,25
